_id,,Land Use,Property City,Sale Date,Sale Price,Acreage,Land Value,Building Value,Total Value,Finished Area,Year Built,Bedrooms,Full Bath,Half Bath
65d7ef0d234a25443081cdc4,31781,SINGLE FAMILY,ANTIOCH,5/11/15,110000,0.34,27500.0,78600.0,106100.0,1232.0,1986.0,3.0,2.0,0.0
65d7ef0d234a25443081cdc5,31782,ZERO LOT LINE,ANTIOCH,5/14/15,89900,0.15,11900.0,59800.0,71700.0,1332.0,1986.0,2.0,1.0,1.0
65d7ef0d234a25443081cdc6,31783,SINGLE FAMILY,ANTIOCH,5/8/15,125000,0.25,20400.0,78200.0,98600.0,1144.0,1986.0,3.0,2.0,0.0
65d7ef0d234a25443081cdc7,31784,SINGLE FAMILY,ANTIOCH,5/7/15,136000,0.25,20400.0,98700.0,122900.0,1936.0,1980.0,3.0,2.0,0.0
65d7ef0d234a25443081cdc8,31785,SINGLE FAMILY,ANTIOCH,5/19/15,135000,0.23,27500.0,64100.0,91600.0,1066.0,1983.0,3.0,1.0,0.0
65d7ef0d234a25443081ce2c,31885,SINGLE FAMILY,ANTIOCH,5/29/15,134500,0.22,26000.0,94700.0,120700.0,1413.0,2002.0,3.0,2.0,0.0
65d7ef0d234a25443081ce49,31914,SINGLE FAMILY,ANTIOCH,5/5/15,159000,0.19,27500.0,104200.0,131700.0,1742.0,1996.0,3.0,3.0,0.0
65d7ef0d234a25443081ce4b,31916,SINGLE FAMILY,ANTIOCH,5/1/15,210000,0.2,27500.0,130200.0,157700.0,2161.0,2000.0,3.0,2.0,1.0
65d7ef0d234a25443081ce4c,31917,SINGLE FAMILY,ANTIOCH,5/28/15,175000,0.34,27500.0,126000.0,153500.0,2100.0,1998.0,3.0,3.0,0.0
65d7ef0d234a25443081ce51,31922,SINGLE FAMILY,ANTIOCH,5/26/15,140500,0.25,25000.0,80100.0,105100.0,1143.0,1999.0,3.0,2.0,0.0
65d7ef0d234a25443081ce54,31925,TRIPLEX,NASHVILLE,5/11/15,210000,0.19,40000.0,10700.0,50700.0,2025.0,1962.0,6.0,3.0,0.0
65d7ef0d234a25443081ce56,31927,SINGLE FAMILY,NASHVILLE,5/13/15,382000,0.11,40000.0,244500.0,284500.0,1950.0,2010.0,3.0,2.0,1.0
65d7ef0d234a25443081ce64,31941,SINGLE FAMILY,NASHVILLE,5/26/15,349500,0.14,40000.0,203400.0,243400.0,1567.0,2006.0,3.0,2.0,0.0
65d7ef0d234a25443081ce9b,31996,SINGLE FAMILY,NASHVILLE,6/11/15,140250,0.13,10000.0,47700.0,57700.0,1448.0,1910.0,4.0,1.0,0.0
65d7ef0d234a25443081ce9c,31997,SINGLE FAMILY,NASHVILLE,6/2/15,40000,0.18,7500.0,30500.0,38000.0,1376.0,1910.0,3.0,1.0,0.0
65d7ef0d234a25443081ce9d,31998,SINGLE FAMILY,NASHVILLE,6/2/15,30000,0.29,7500.0,9500.0,17000.0,1227.0,1930.0,2.0,2.0,0.0
65d7ef0d234a25443081ce9f,32000,SINGLE FAMILY,NASHVILLE,6/19/15,750000,0.23,17500.0,127600.0,145100.0,1552.0,2004.0,3.0,2.0,0.0
65d7ef0d234a25443081cea0,32001,SINGLE FAMILY,NASHVILLE,6/19/15,750000,0.29,17500.0,7900.0,44500.0,1598.0,1920.0,3.0,1.0,0.0
65d7ef0d234a25443081cea1,32002,SINGLE FAMILY,NASHVILLE,6/19/15,750000,0.23,17500.0,164400.0,181900.0,1552.0,2004.0,3.0,2.0,0.0
65d7ef0d234a25443081cea6,32007,SINGLE FAMILY,NASHVILLE,6/25/15,355000,0.18,32000.0,212400.0,249000.0,2001.0,1930.0,4.0,2.0,0.0
65d7ef0d234a25443081cea8,32009,SINGLE FAMILY,NASHVILLE,6/19/15,165000,0.3,18000.0,93300.0,111300.0,950.0,1954.0,3.0,1.0,0.0
65d7ef0d234a25443081ceab,32012,SINGLE FAMILY,NASHVILLE,6/22/15,130000,0.18,22000.0,177600.0,199600.0,1671.0,1947.0,4.0,1.0,1.0
65d7ef0d234a25443081ceac,32013,SINGLE FAMILY,NASHVILLE,6/4/15,78000,0.17,25000.0,80000.0,105000.0,1363.5,1946.0,2.0,1.0,0.0
65d7ef0d234a25443081cead,32014,SINGLE FAMILY,NASHVILLE,6/24/15,55000,0.3,18000.0,61600.0,79600.0,1339.0,1956.0,2.0,1.0,0.0
65d7ef0d234a25443081ceae,32015,SINGLE FAMILY,NASHVILLE,6/24/15,45000,0.3,18000.0,61600.0,79600.0,1339.0,1956.0,2.0,1.0,0.0
65d7ef0d234a25443081ceaf,32016,SINGLE FAMILY,NASHVILLE,6/12/15,125500,0.34,18000.0,99300.0,118400.0,1100.0,1950.0,3.0,2.0,0.0
65d7ef0d234a25443081ceb0,32017,SINGLE FAMILY,NASHVILLE,6/9/15,146000,0.56,18000.0,132900.0,162600.0,1717.28,1951.0,3.0,2.0,0.0
65d7ef0d234a25443081ceb1,32018,SINGLE FAMILY,NASHVILLE,6/9/15,156000,0.56,18000.0,132900.0,162600.0,1717.28,1951.0,3.0,2.0,0.0
65d7ef0d234a25443081ceb2,32019,SINGLE FAMILY,NASHVILLE,6/25/15,140000,0.34,25000.0,83800.0,108800.0,1086.0,1935.0,2.0,1.0,0.0
65d7ef0d234a25443081ceb4,32021,SINGLE FAMILY,NASHVILLE,6/29/15,160000,0.18,25000.0,78700.0,103700.0,924.0,1940.0,2.0,1.0,0.0
65d7ef0d234a25443081ceb5,32022,SINGLE FAMILY,NASHVILLE,6/1/15,265000,0.2,25000.0,147400.0,172500.0,2374.0,1910.0,5.0,1.0,1.0
65d7ef0d234a25443081ceb6,32023,SINGLE FAMILY,NASHVILLE,6/15/15,97000,0.17,25000.0,68600.0,93600.0,910.0,1940.0,3.0,1.0,0.0
65d7ef0d234a25443081ceb8,32025,SINGLE FAMILY,NASHVILLE,6/2/15,108537,0.23,26000.0,106100.0,132100.0,918.0,1954.0,2.0,1.0,0.0
65d7ef0d234a25443081ceb9,32026,SINGLE FAMILY,NASHVILLE,6/30/15,88270,0.25,18000.0,80300.0,103700.0,1088.0,1979.0,3.0,1.0,0.0
65d7ef0d234a25443081ceba,32027,SINGLE FAMILY,NASHVILLE,6/5/15,68000,0.18,25000.0,81300.0,106300.0,1086.0,1939.0,3.0,1.0,0.0
65d7ef0d234a25443081cebb,32028,SINGLE FAMILY,NASHVILLE,6/22/15,87500,0.18,25000.0,81300.0,106300.0,1086.0,1939.0,3.0,1.0,0.0
65d7ef0d234a25443081cebc,32029,SINGLE FAMILY,NASHVILLE,6/15/15,119000,0.26,26000.0,85100.0,111100.0,900.0,1948.0,2.0,1.0,0.0
65d7ef0d234a25443081cebd,32030,SINGLE FAMILY,NASHVILLE,6/26/15,137000,0.42,26000.0,66800.0,92800.0,1020.0,1949.0,2.0,1.0,0.0
65d7ef0d234a25443081cebf,32032,SINGLE FAMILY,NASHVILLE,6/16/15,105000,0.34,16000.0,56600.0,72600.0,708.0,1949.0,2.0,1.0,0.0
65d7ef0d234a25443081cec0,32033,SINGLE FAMILY,NASHVILLE,6/12/15,135000,0.2,16000.0,120700.0,136700.0,1443.75,1925.0,3.0,2.0,1.0
65d7ef0d234a25443081cec1,32034,SINGLE FAMILY,NASHVILLE,6/19/15,75000,0.17,26000.0,56600.0,82600.0,982.0,1935.0,2.0,1.0,0.0
65d7ef0d234a25443081cec2,32035,SINGLE FAMILY,NASHVILLE,6/19/15,135000,0.28,26000.0,88900.0,114900.0,1096.0,1946.0,2.0,1.0,0.0
65d7ef0d234a25443081cec3,32036,SINGLE FAMILY,NASHVILLE,6/1/15,225000,0.26,26000.0,106300.0,145100.0,1263.0,1946.0,3.0,1.0,0.0
65d7ef0d234a25443081cec4,32037,SINGLE FAMILY,NASHVILLE,6/30/15,195000,0.25,26000.0,77500.0,111700.0,976.0,1946.0,2.0,1.0,0.0
65d7ef0d234a25443081cec7,32040,SINGLE FAMILY,NASHVILLE,6/4/15,120000,0.84,22000.0,103300.0,128600.0,1592.0,1941.0,3.0,2.0,0.0
65d7ef0d234a25443081cec9,32042,SINGLE FAMILY,NASHVILLE,6/25/15,280000,0.34,35500.0,205000.0,240500.0,3007.0,1963.0,3.0,3.0,0.0
65d7ef0d234a25443081ceca,32043,SINGLE FAMILY,NASHVILLE,6/5/15,139500,0.27,16000.0,90900.0,106900.0,1215.0,1946.0,2.0,1.0,0.0
65d7ef0d234a25443081cecb,32044,SINGLE FAMILY,NASHVILLE,6/3/15,136000,0.18,26000.0,73100.0,103100.0,1240.0,1946.0,2.0,1.0,0.0
65d7ef0d234a25443081cecc,32045,SINGLE FAMILY,NASHVILLE,6/9/15,155000,0.38,25000.0,90700.0,116500.0,1000.0,1953.0,3.0,1.0,0.0
65d7ef0d234a25443081cecd,32046,SINGLE FAMILY,NASHVILLE,6/15/15,190000,0.5,25000.0,119100.0,146800.0,1402.0,1957.0,2.0,1.0,1.0
65d7ef0d234a25443081cece,32047,SINGLE FAMILY,NASHVILLE,6/17/15,255000,0.54,25000.0,132400.0,157400.0,1461.0,1951.0,4.0,2.0,0.0
65d7ef0d234a25443081cecf,32048,SINGLE FAMILY,NASHVILLE,6/10/15,78000,0.22,26000.0,52900.0,82300.0,816.0,1950.0,2.0,1.0,0.0
65d7ef0d234a25443081ced0,32049,SINGLE FAMILY,NASHVILLE,6/30/15,210000,0.48,25000.0,121500.0,146500.0,1325.0,1955.0,2.0,2.0,0.0
65d7ef0d234a25443081ced1,32050,SINGLE FAMILY,NASHVILLE,6/3/15,210000,0.45,25000.0,121000.0,146000.0,1467.89999,1953.0,3.0,2.0,0.0
65d7ef0d234a25443081ced2,32051,SINGLE FAMILY,NASHVILLE,6/30/15,185000,0.37,25000.0,83500.0,108500.0,1500.0,1953.0,2.0,1.0,0.0
65d7ef0d234a25443081ced3,32052,SINGLE FAMILY,NASHVILLE,6/26/15,117500,0.24,18000.0,86900.0,104900.0,825.0,1954.0,2.0,1.0,0.0
65d7ef0d234a25443081ced4,32053,ZERO LOT LINE,NASHVILLE,6/18/15,63000,0.12,10800.0,44000.0,54800.0,768.0,1983.0,2.0,1.0,0.0
65d7ef0d234a25443081ced5,32054,SINGLE FAMILY,NASHVILLE,6/8/15,120000,0.26,21500.0,68200.0,91800.0,1140.0,1964.0,3.0,1.0,0.0
65d7ef0d234a25443081ced6,32055,SINGLE FAMILY,NASHVILLE,6/30/15,170000,0.27,21500.0,84100.0,105600.0,1175.0,1965.0,3.0,1.0,1.0
65d7ef0d234a25443081ced7,32056,SINGLE FAMILY,NASHVILLE,6/24/15,123000,0.36,21500.0,105600.0,127100.0,2037.0,1967.0,3.0,1.0,1.0
65d7ef0d234a25443081ced8,32057,SINGLE FAMILY,NASHVILLE,6/30/15,132000,0.24,21500.0,101800.0,123300.0,1687.0,1980.0,3.0,3.0,0.0
65d7ef0d234a25443081ced9,32058,SINGLE FAMILY,NASHVILLE,6/5/15,145000,0.32,21500.0,123100.0,144600.0,2200.0,1980.0,3.0,2.0,0.0
65d7ef0d234a25443081ceda,32059,SINGLE FAMILY,NASHVILLE,6/5/15,316150,0.3,35500.0,197200.0,232700.0,2219.75,1962.0,3.0,1.0,1.0
65d7ef0d234a25443081cedb,32060,SINGLE FAMILY,NASHVILLE,6/11/15,215000,0.36,35500.0,182400.0,217900.0,1420.0,1956.0,3.0,1.0,1.0
65d7ef0d234a25443081cedc,32061,SINGLE FAMILY,NASHVILLE,6/8/15,190000,0.35,35500.0,152900.0,208100.0,1130.0,1955.0,2.0,1.0,0.0
65d7ef0d234a25443081cedd,32062,SINGLE FAMILY,NASHVILLE,6/17/15,271600,0.41,35500.0,146800.0,182300.0,1399.0,1958.0,3.0,1.0,1.0
65d7ef0d234a25443081cee1,32066,SINGLE FAMILY,NASHVILLE,6/3/15,101000,0.23,21500.0,73700.0,95200.0,879.0,1988.0,2.0,2.0,0.0
65d7ef0d234a25443081cee2,32067,SINGLE FAMILY,NASHVILLE,6/19/15,139000,0.24,21500.0,102600.0,124100.0,1346.0,1997.0,3.0,2.0,0.0
65d7ef0d234a25443081cee3,32068,SINGLE FAMILY,NASHVILLE,6/2/15,155000,0.23,21500.0,91600.0,113100.0,1107.0,1996.0,3.0,2.0,0.0
65d7ef0d234a25443081cee4,32069,SINGLE FAMILY,NASHVILLE,6/11/15,250000,0.91,30200.0,196600.0,226800.0,1910.0,1964.0,3.0,2.0,1.0
65d7ef0d234a25443081cee5,32070,SINGLE FAMILY,NASHVILLE,6/15/15,153390,0.3,32700.0,190600.0,223300.0,2717.0,1963.0,4.0,2.0,1.0
65d7ef0d234a25443081cee6,32071,SINGLE FAMILY,NASHVILLE,6/29/15,296500,0.32,38500.0,230700.0,269200.0,2250.0,1962.0,4.0,2.0,1.0
65d7ef0d234a25443081cee7,32072,SINGLE FAMILY,NASHVILLE,6/3/15,354000,0.4,46000.0,215300.0,261300.0,2218.0,1955.0,3.0,1.0,0.0
65d7ef0d234a25443081cee8,32073,SINGLE FAMILY,NASHVILLE,6/1/15,338000,0.41,38500.0,218400.0,256900.0,2268.0,1960.0,3.0,2.0,0.0
65d7ef0d234a25443081cee9,32074,SINGLE FAMILY,NASHVILLE,6/26/15,380000,0.44,46000.0,268700.0,314700.0,1961.0,1955.0,3.0,2.0,0.0
65d7ef0d234a25443081ceea,32075,SINGLE FAMILY,NASHVILLE,6/29/15,347500,0.43,46000.0,258600.0,306700.0,2102.0,1956.0,2.0,3.0,0.0
65d7ef0d234a25443081ceeb,32076,SINGLE FAMILY,NASHVILLE,6/15/15,437500,0.37,47000.0,302800.0,349800.0,2768.0,1959.0,3.0,2.0,0.0
65d7ef0d234a25443081ceec,32077,SINGLE FAMILY,NASHVILLE,6/19/15,290000,0.4,47000.0,169000.0,216000.0,1295.0,1956.0,3.0,1.0,1.0
65d7ef0d234a25443081ceed,32078,SINGLE FAMILY,NASHVILLE,6/29/15,369000,0.37,47000.0,261800.0,308800.0,2282.0,1955.0,3.0,2.0,0.0
65d7ef0d234a25443081ceee,32079,DUPLEX,NASHVILLE,6/3/15,253700,0.36,37600.0,236400.0,274000.0,1571.0,1955.0,2.0,2.0,0.0
65d7ef0d234a25443081ceef,32080,SINGLE FAMILY,NASHVILLE,6/8/15,327000,0.5,47000.0,223500.0,272600.0,1446.0,1957.0,2.0,2.0,0.0
65d7ef0d234a25443081cef0,32081,SINGLE FAMILY,NASHVILLE,6/10/15,340000,0.34,35500.0,285300.0,320800.0,2890.14001,1966.0,5.0,2.0,1.0
65d7ef0d234a25443081cef1,32082,SINGLE FAMILY,NASHVILLE,6/9/15,305000,0.43,35500.0,212300.0,247800.0,1768.0,1956.0,3.0,2.0,1.0
65d7ef0d234a25443081cef2,32083,SINGLE FAMILY,NASHVILLE,6/5/15,275500,0.5,35500.0,166300.0,201800.0,1386.0,1962.0,3.0,1.0,1.0
65d7ef0d234a25443081cef3,32084,SINGLE FAMILY,NASHVILLE,6/19/15,299992,0.82,35500.0,275300.0,327100.0,3339.90002,1955.0,3.0,2.0,1.0
65d7ef0d234a25443081cef6,32087,SINGLE FAMILY,NASHVILLE,6/19/15,320000,0.34,38500.0,261900.0,300400.0,2150.00006,1962.0,3.0,3.0,0.0
65d7ef0d234a25443081cef7,32088,SINGLE FAMILY,NASHVILLE,6/9/15,270000,0.48,46000.0,175200.0,221200.0,1650.0,1956.0,3.0,1.0,1.0
65d7ef0d234a25443081cef8,32089,SINGLE FAMILY,NASHVILLE,6/25/15,262000,0.45,46000.0,145200.0,191200.0,1283.0,1960.0,2.0,1.0,0.0
65d7ef0d234a25443081cef9,32090,SINGLE FAMILY,NASHVILLE,6/26/15,236000,0.3,38500.0,142300.0,180800.0,1225.0,1961.0,3.0,1.0,1.0
65d7ef0d234a25443081cefa,32091,SINGLE FAMILY,NASHVILLE,6/24/15,185000,0.28,24500.0,122000.0,146500.0,1175.0,1963.0,3.0,1.0,0.0
65d7ef0d234a25443081cefb,32092,SINGLE FAMILY,NASHVILLE,6/23/15,172000,0.22,32000.0,103300.0,135300.0,1450.0,1963.0,3.0,1.0,1.0
65d7ef0d234a25443081cefe,32095,SINGLE FAMILY,NASHVILLE,6/30/15,290000,0.97,46000.0,193900.0,239900.0,1547.0,1962.0,3.0,2.0,0.0
65d7ef0d234a25443081ceff,32096,SINGLE FAMILY,NASHVILLE,6/15/15,202000,0.39,32000.0,126600.0,158600.0,1420.0,1956.0,3.0,1.0,0.0
65d7ef0d234a25443081cf00,32097,SINGLE FAMILY,NASHVILLE,6/8/15,205000,0.37,32000.0,111200.0,143200.0,1333.0,1958.0,3.0,1.0,0.0
65d7ef0d234a25443081cf01,32098,SINGLE FAMILY,NASHVILLE,6/29/15,150000,0.75,32000.0,99100.0,131100.0,1175.0,1960.0,3.0,1.0,1.0
65d7ef0d234a25443081cf03,32100,SINGLE FAMILY,NASHVILLE,6/3/15,110250,0.6,32000.0,125300.0,157300.0,1333.0,1957.0,2.0,1.0,0.0
65d7ef0d234a25443081cf04,32101,SINGLE FAMILY,NASHVILLE,6/5/15,192000,0.39,32000.0,142600.0,174600.0,1895.39999,1966.0,3.0,2.0,1.0
65d7ef0d234a25443081cf05,32102,SINGLE FAMILY,NASHVILLE,6/30/15,255000,0.71,32000.0,170300.0,202300.0,2100.0,1960.0,4.0,2.0,0.0
65d7ef0d234a25443081cf06,32103,DUPLEX,NASHVILLE,6/10/15,179900,0.48,32000.0,81700.0,113700.0,1870.0,1960.0,4.0,2.0,0.0
65d7ef0d234a25443081cf07,32104,SINGLE FAMILY,NASHVILLE,6/30/15,247500,0.35,32000.0,200500.0,232500.0,2058.0,1960.0,4.0,2.0,0.0
65d7ef0d234a25443081cf08,32105,SINGLE FAMILY,NASHVILLE,6/11/15,147500,0.33,26000.0,83400.0,109400.0,1422.0,1962.0,3.0,1.0,1.0
65d7ef0d234a25443081cf09,32106,DUPLEX,NASHVILLE,6/30/15,112500,0.29,28000.0,81900.0,109900.0,1882.0,1969.0,4.0,2.0,0.0
65d7ef0d234a25443081cf0a,32107,SINGLE FAMILY,NASHVILLE,6/30/15,125000,0.75,26000.0,72000.0,99200.0,1250.0,1959.0,3.0,1.0,0.0
65d7ef0d234a25443081cf0b,32108,SINGLE FAMILY,NASHVILLE,6/30/15,166750,0.92,26000.0,117700.0,160100.0,1550.0,1958.0,2.0,2.0,0.0
65d7ef0d234a25443081cf0c,32109,SINGLE FAMILY,NASHVILLE,6/15/15,130000,0.4,21000.0,72000.0,93000.0,1316.25,1958.0,3.0,1.0,0.0
65d7ef0d234a25443081cf0d,32110,SINGLE FAMILY,NASHVILLE,6/26/15,135000,0.34,26000.0,77900.0,103900.0,1250.0,1958.0,3.0,2.0,0.0
65d7ef0d234a25443081cf0e,32111,SINGLE FAMILY,NASHVILLE,6/10/15,115900,0.43,21000.0,62000.0,83000.0,975.0,1957.0,2.0,1.0,0.0
65d7ef0d234a25443081cf0f,32112,SINGLE FAMILY,ANTIOCH,6/24/15,109500,0.18,24000.0,69900.0,95400.0,1326.0,1980.0,3.0,1.0,1.0
65d7ef0d234a25443081cf10,32113,ZERO LOT LINE,ANTIOCH,6/30/15,55000,0.12,13000.0,31600.0,44600.0,835.0,1983.0,2.0,1.0,0.0
65d7ef0d234a25443081cf11,32114,ZERO LOT LINE,ANTIOCH,6/22/15,45000,0.09,13000.0,31600.0,44600.0,832.0,1983.0,2.0,1.0,0.0
65d7ef0d234a25443081cf12,32115,SINGLE FAMILY,ANTIOCH,6/23/15,162000,0.18,24000.0,116000.0,152600.0,2249.0,1978.0,3.0,2.0,0.0
65d7ef0d234a25443081cf13,32116,SINGLE FAMILY,BRENTWOOD,6/5/15,310275,0.61,47000.0,234300.0,281300.0,1647.0,1963.0,3.0,1.0,1.0
65d7ef0d234a25443081cf14,32117,SINGLE FAMILY,NASHVILLE,6/5/15,247500,0.45,47000.0,179000.0,226000.0,1736.0,1958.0,2.0,1.0,1.0
65d7ef0d234a25443081cf15,32118,SINGLE FAMILY,NASHVILLE,6/12/15,375000,0.46,55000.0,261900.0,316900.0,2158.0,1965.0,3.0,2.0,0.0
65d7ef0d234a25443081cf16,32119,SINGLE FAMILY,NASHVILLE,6/30/15,459500,0.5,55000.0,349600.0,404600.0,4136.84,1973.0,4.0,3.0,0.0
65d7ef0d234a25443081cf17,32120,SINGLE FAMILY,NASHVILLE,6/8/15,459100,1.23,72100.0,340600.0,412700.0,2785.0,1959.0,3.0,3.0,0.0
65d7ef0d234a25443081cf19,32122,SINGLE FAMILY,BRENTWOOD,6/23/15,365000,0.48,60000.0,210000.0,270000.0,2273.0,1988.0,4.0,3.0,0.0
65d7ef0d234a25443081cf20,32129,SINGLE FAMILY,BRENTWOOD,6/5/15,335000,0.45,60000.0,186000.0,246000.0,2250.44998,1987.0,3.0,3.0,0.0
65d7ef0d234a25443081cf24,32133,SINGLE FAMILY,NASHVILLE,6/15/15,450000,0.29,74000.0,274600.0,348600.0,2688.0,1992.0,4.0,2.0,1.0
65d7ef0d234a25443081cf27,32136,SINGLE FAMILY,NASHVILLE,6/15/15,221000,0.25,32000.0,144900.0,176900.0,2025.0,1966.0,3.0,2.0,0.0
65d7ef0d234a25443081cf28,32137,SINGLE FAMILY,NASHVILLE,6/1/15,135000,0.25,32000.0,102100.0,134100.0,1700.0,1966.0,3.0,1.0,1.0
65d7ef0d234a25443081cf29,32138,SINGLE FAMILY,NASHVILLE,6/1/15,204900,0.25,32000.0,158100.0,190100.0,2116.0,1973.0,3.0,2.0,0.0
65d7ef0d234a25443081cf2b,32140,SINGLE FAMILY,NASHVILLE,6/16/15,185000,0.34,34000.0,103000.0,137000.0,1650.0,1972.0,3.0,1.0,1.0
65d7ef0d234a25443081cf34,32149,SINGLE FAMILY,NASHVILLE,6/25/15,225000,0.22,34000.0,137700.0,171700.0,1575.0,1970.0,3.0,1.0,1.0
65d7ef0d234a25443081cf4e,32175,SINGLE FAMILY,ANTIOCH,6/5/15,138000,0.32,24000.0,76000.0,100000.0,1500.0,1973.0,4.0,1.0,1.0
65d7ef0d234a25443081cf51,32178,SINGLE FAMILY,ANTIOCH,6/11/15,120000,0.16,17000.0,77600.0,94600.0,1354.0,1975.0,3.0,1.0,1.0
65d7ef0d234a25443081cf52,32179,SINGLE FAMILY,ANTIOCH,6/29/15,140000,0.41,17000.0,70100.0,90200.0,1300.0,1972.0,3.0,2.0,0.0
65d7ef0d234a25443081cf53,32180,SINGLE FAMILY,NASHVILLE,6/12/15,149500,0.29,24000.0,79600.0,118900.0,1327.0,1973.0,3.0,1.0,1.0
65d7ef0d234a25443081cf54,32181,SINGLE FAMILY,ANTIOCH,6/23/15,142192,0.27,17000.0,82500.0,102000.0,1300.0,1971.0,3.0,1.0,0.0
65d7ef0d234a25443081cf55,32182,SINGLE FAMILY,ANTIOCH,6/16/15,123000,0.24,24000.0,80700.0,104700.0,1118.0,1986.0,3.0,2.0,0.0
65d7ef0d234a25443081cf5e,32191,DUPLEX,NASHVILLE,6/15/15,95900,0.34,25000.0,72200.0,97200.0,1512.0,1982.0,4.0,2.0,0.0
65d7ef0d234a25443081cf5f,32192,SINGLE FAMILY,NASHVILLE,6/12/15,133000,0.24,25000.0,73300.0,102300.0,1224.0,1985.0,3.0,2.0,0.0
65d7ef0d234a25443081cf6a,32203,SINGLE FAMILY,BRENTWOOD,6/19/15,319000,1.51,77200.0,215400.0,292600.0,2106.0,1978.0,3.0,2.0,0.0
65d7ef0d234a25443081cf70,32209,SINGLE FAMILY,NASHVILLE,6/26/15,230000,2.03,74500.0,186600.0,261100.0,1919.0,1974.0,3.0,2.0,0.0
65d7ef0d234a25443081cf74,32213,SINGLE FAMILY,NASHVILLE,6/11/15,350000,0.55,67000.0,228400.0,295400.0,2910.0,1987.0,4.0,2.0,1.0
65d7ef0d234a25443081cf7d,32222,SINGLE FAMILY,NASHVILLE,6/2/15,280000,1.03,30500.0,200200.0,230700.0,2978.5,1976.0,5.0,3.0,0.0
65d7ef0d234a25443081cf8e,32239,SINGLE FAMILY,NASHVILLE,6/12/15,508000,0.5,85000.0,306100.0,391100.0,4197.0,2009.0,4.0,4.0,1.0
65d7ef0d234a25443081cfcd,32302,SINGLE FAMILY,NASHVILLE,6/1/15,555000,3.0,111000.0,140400.0,251400.0,3120.0,1985.0,4.0,4.0,0.0
65d7ef0d234a25443081d00f,32368,SINGLE FAMILY,NASHVILLE,6/4/15,450000,0.19,150000.0,168700.0,319600.0,1890.0,1938.0,4.0,2.0,0.0
65d7ef0d234a25443081d013,32372,SINGLE FAMILY,NASHVILLE,6/26/15,802000,0.19,150000.0,398700.0,590400.0,2986.5,2015.0,4.0,3.0,1.0
65d7ef0d234a25443081d014,32373,SINGLE FAMILY,NASHVILLE,6/11/15,63000,0.17,11000.0,33500.0,46200.0,746.0,1942.0,2.0,1.0,0.0
65d7ef0d234a25443081d015,32374,SINGLE FAMILY,NASHVILLE,6/5/15,219000,0.1,6000.0,102500.0,108500.0,1128.0,2009.0,3.0,2.0,0.0
65d7ef0d234a25443081d016,32375,SINGLE FAMILY,NASHVILLE,6/5/15,75000,0.14,11000.0,67700.0,78700.0,1040.0,1998.0,3.0,2.0,0.0
65d7ef0d234a25443081d017,32376,SINGLE FAMILY,NASHVILLE,6/30/15,82000,0.14,11000.0,67700.0,78700.0,1040.0,1998.0,3.0,2.0,0.0
65d7ef0d234a25443081d018,32377,SINGLE FAMILY,NASHVILLE,6/25/15,138000,0.2,6000.0,60800.0,67400.0,1208.0,1930.0,3.0,1.0,0.0
65d7ef0d234a25443081d019,32378,DUPLEX,NASHVILLE,6/25/15,118750,0.15,20000.0,361500.0,381500.0,2414.0,2016.0,3.0,2.0,1.0
65d7ef0d234a25443081d01a,32379,DUPLEX,NASHVILLE,6/25/15,140000,0.15,20000.0,361500.0,381500.0,2414.0,2016.0,3.0,2.0,1.0
65d7ef0d234a25443081d01c,32381,SINGLE FAMILY,NASHVILLE,6/30/15,497569,0.07,17000.0,370300.0,387300.0,2064.0,2015.0,2.0,2.0,2.0
65d7ef0d234a25443081d01d,32382,SINGLE FAMILY,NASHVILLE,6/2/15,395000,0.17,65000.0,206400.0,282800.0,1789.0,1899.0,3.0,2.0,0.0
65d7ef0d234a25443081d01e,32383,SINGLE FAMILY,NASHVILLE,6/24/15,140000,0.17,65000.0,71300.0,139600.0,1148.0,1920.0,3.0,1.0,0.0
65d7ef0d234a25443081d01f,32384,SINGLE FAMILY,NASHVILLE,6/3/15,365000,0.17,65000.0,182800.0,247800.0,1618.5,1945.0,3.0,2.0,0.0
65d7ef0d234a25443081d020,32385,SINGLE FAMILY,NASHVILLE,6/5/15,450000,0.16,65000.0,365300.0,430300.0,2112.0,2015.0,3.0,3.0,1.0
65d7ef0d234a25443081d021,32386,VACANT RESIDENTIAL LAND,NASHVILLE,6/5/15,170000,0.16,65000.0,226000.0,291000.0,1848.0,2016.0,3.0,2.0,1.0
65d7ef0d234a25443081d022,32387,VACANT RESIDENTIAL LAND,NASHVILLE,6/3/15,150000,0.15,52000.0,422400.0,490600.0,2584.0,2015.0,4.0,3.0,1.0
65d7ef0d234a25443081d02b,32396,SINGLE FAMILY,NASHVILLE,6/22/15,120000,0.27,32000.0,97300.0,129300.0,1375.0,1970.0,3.0,1.0,1.0
65d7ef0d234a25443081d02c,32397,SINGLE FAMILY,NASHVILLE,6/25/15,189900,0.23,32000.0,110300.0,142300.0,1543.5,1971.0,4.0,1.0,0.0
65d7ef0d234a25443081d02e,32399,SINGLE FAMILY,NASHVILLE,6/30/15,925000,1.53,209000.0,595400.0,901300.0,4814.0,1976.0,4.0,4.0,0.0
65d7ef0d234a25443081d02f,32400,SINGLE FAMILY,NASHVILLE,6/8/15,220000,0.42,32000.0,139500.0,173600.0,2084.0,1950.0,3.0,2.0,0.0
